date/time	settlement id	type	order id	sku	description	quantity	marketplace	account type	fulfillment	order city	order state	order postal	tax collection model	product sales	product sales tax	shipping credits	shipping credits tax	gift wrap credits	giftwrap credits tax	Regulatory Fee	Tax On Regulatory Fee	promotional rebates	promotional rebates tax	marketplace withheld tax	selling fees	fba fees	other transaction fees	other	total
May 29, 2024 6:00:00 AM PST	20000000063	Service Fee			Cost of Advertising			Standard Orders						0	0	0	0	0	0	0	0	0	0	0	0	0	-574.9	0	-574.9
May 30, 2024 10:02:19 AM PST	20000000063	Order	111-9337466-2263679	CB-4401-USB	USB-C Hub 7-in-1 Adapter	2	amazon.com	Standard Orders	Amazon	LAS VEGAS	NV	54504	MarketplaceFacilitator	79.98	4.67	0	0	0	0	0	0	-0.0	0	-4.67	-8.08	-8.88	0	0	63.02
May 31, 2024 9:50:44 AM PST	20000000063	Order	111-2542796-2589366	CB-4401-USB	USB-C Hub 7-in-1 Adapter	1	amazon.com	Standard Orders	Amazon	ATLANTA	GA	16230	MarketplaceFacilitator	39.99	2.59	0	0	0	0	0	0	-4.0	0	-2.59	-4.8	-4.11	0	0	27.08
Jun 1, 2024 6:00:00 AM PST	20000000064	Service Fee			Cost of Advertising			Standard Orders						0	0	0	0	0	0	0	0	0	0	0	0	0	-378.77	0	-378.77
Jun 1, 2024 10:15:33 AM PST	20000000064	Order	111-9466446-6031638	KB-2201-RGB	Mechanical Gaming Keyboard RGB	1	amazon.com	Standard Orders	Amazon	BIRMINGHAM	AL	79607	MarketplaceFacilitator	119.99	8.85	0	0	0	0	0	0	-0.0	0	-8.85	-11.36	-4.09	0	0	104.54
Jun 1, 2024 5:27:26 PM PST	20000000064	Order	111-4029979-1312111	CB-4401-USB	USB-C Hub 7-in-1 Adapter	1	amazon.com	Standard Orders	Amazon	PHOENIX	AZ	62730	MarketplaceFacilitator	39.99	2.5	0	0	0	0	0	0	-4.0	0	-2.5	-4.64	-3.84	0	0	27.51
Jun 3, 2024 6:00:00 AM PST	20000000064	Service Fee			Cost of Advertising			Standard Orders						0	0	0	0	0	0	0	0	0	0	0	0	0	-438.58	0	-438.58
Jun 4, 2024 5:20:38 AM PST	20000000064	Order	111-5495219-9937547	CB-4401-USB	USB-C Hub 7-in-1 Adapter	2	amazon.com	Standard Orders	Amazon	PORTLAND	OR	75431	MarketplaceFacilitator	79.98	4.85	0	0	0	0	0	0	-4.0	0	-4.85	-11.78	-7.97	0	0	56.23
Jun 6, 2024 12:59:34 PM PST	20000000062	Refund	111-1756962-3150806	WX-1002-WHT	Premium Wireless Headphones White	1	amazon.com	Standard Orders	Amazon	RICHMOND	VA	44523	MarketplaceFacilitator	-79.99	-5.98	0	0	0	0	0	0	0	0	5.98	9.47	0	0	0	-70.52
Jun 7, 2024 6:00:00 AM PST	20000000064	Service Fee			Cost of Advertising			Standard Orders						0	0	0	0	0	0	0	0	0	0	0	0	0	-497.98	0	-497.98
Jun 7, 2024 9:48:40 AM PST	20000000064	Order	111-3524512-6037789	MS-3301-ERG	Ergonomic Wireless Mouse	3	amazon.com	Standard Orders	Amazon	INDIANAPOLIS	IN	92150	MarketplaceFacilitator	179.97	9.54	0	0	0	0	0	0	-0.0	0	-9.54	-16.93	-10.27	0	0	152.77
Jun 7, 2024 10:00:00 AM PST	20000000064	FBA Inventory Fee			FBA storage fee		Amazon.com	Standard Orders						0	0	0	0	0	0	0	0	0	0	0	0	0	0	-198.28	-198.28
Jun 10, 2024 6:00:00 AM PST	20000000064	Service Fee			Cost of Advertising			Standard Orders						0	0	0	0	0	0	0	0	0	0	0	0	0	-598.61	0	-598.61
Jun 11, 2024 9:01:24 PM PST	20000000064	Order	111-3694157-5302460	MS-3301-ERG	Ergonomic Wireless Mouse	1	amazon.com	Standard Orders	Amazon	LOUISVILLE	KY	18444	MarketplaceFacilitator	59.99	4.9	0	0	0	0	0	0	-0.0	0	-4.9	-8.35	-3.03	0	0	48.61
Jun 12, 2024 2:52:31 AM PST	20000000064	Order	111-9143364-8317096	WX-1002-WHT	Premium Wireless Headphones White	1	amazon.com	Standard Orders	Amazon	NEW YORK	NY	29655	MarketplaceFacilitator	79.99	4.77	0	0	0	0	0	0	-4.0	0	-4.77	-7.77	-4.15	0	0	64.07
Jun 12, 2024 6:00:00 AM PST	20000000064	Service Fee			Cost of Advertising			Standard Orders						0	0	0	0	0	0	0	0	0	0	0	0	0	-259.07	0	-259.07
Jun 13, 2024 1:32:07 AM PST	20000000064	Order	111-3952542-1708541	WX-1001-BLK	Premium Wireless Headphones Black	1	amazon.com	Standard Orders	Amazon	ATLANTA	GA	27882	MarketplaceFacilitator	79.99	4.12	0	0	0	0	0	0	-8.0	0	-4.12	-10.82	-3.06	0	0	58.11
Jun 14, 2024 6:00:00 AM PST	20000000064	Service Fee			Cost of Advertising			Standard Orders						0	0	0	0	0	0	0	0	0	0	0	0	0	-517.66	0	-517.66
Jun 15, 2024 6:00:00 AM PST	20000000065	Service Fee			Cost of Advertising			Standard Orders						0	0	0	0	0	0	0	0	0	0	0	0	0	-331.11	0	-331.11
Jun 16, 2024 6:00:00 AM PST	20000000065	Service Fee			Cost of Advertising			Standard Orders						0	0	0	0	0	0	0	0	0	0	0	0	0	-489.16	0	-489.16
Jun 16, 2024 7:08:04 AM PST	20000000065	Order	111-7097414-2515088	MS-3301-ERG	Ergonomic Wireless Mouse	2	amazon.com	Standard Orders	Amazon	HOUSTON	TX	21000	MarketplaceFacilitator	119.98	7.88	0	0	0	0	0	0	-6.0	0	-7.88	-12.1	-5.25	0	0	96.63
Jun 18, 2024 6:00:00 AM PST	20000000065	Service Fee			Cost of Advertising			Standard Orders						0	0	0	0	0	0	0	0	0	0	0	0	0	-338.28	0	-338.28
Jun 19, 2024 8:30:28 AM PST	20000000065	Order	111-9812402-5224638	SL-5501-GRY	Laptop Stand Adjustable Grey	2	amazon.com	Standard Orders	Amazon	COLUMBUS	OH	24671	MarketplaceFacilitator	69.98	5.5	0	0	0	0	0	0	-7.0	0	-5.5	-8.05	-5.48	0	0	49.45
Jun 21, 2024 8:49:18 PM PST	20000000065	Order	111-8094564-4657573	WX-1001-BLK	Premium Wireless Headphones Black	1	amazon.com	Standard Orders	Amazon	NEW YORK	NY	51079	MarketplaceFacilitator	79.99	5.32	0	0	0	0	0	0	-0.0	0	-5.32	-9.67	-3.28	0	0	67.04
Jun 22, 2024 6:00:00 AM PST	20000000065	Service Fee			Cost of Advertising			Standard Orders						0	0	0	0	0	0	0	0	0	0	0	0	0	-489.72	0	-489.72
Jun 23, 2024 11:45:27 PM PST	20000000065	Order	111-7286506-2895176	WX-1002-WHT	Premium Wireless Headphones White	1	amazon.com	Standard Orders	Amazon	ATLANTA	GA	67602	MarketplaceFacilitator	79.99	5.63	0	0	0	0	0	0	-8.0	0	-5.63	-11.23	-2.61	0	0	58.15
Jun 24, 2024 6:00:00 AM PST	20000000065	Service Fee			Cost of Advertising			Standard Orders						0	0	0	0	0	0	0	0	0	0	0	0	0	-612.99	0	-612.99
Jun 24, 2024 2:11:37 PM PST	20000000065	Order	111-6170258-1353566	MS-3301-ERG	Ergonomic Wireless Mouse	1	amazon.com	Standard Orders	Amazon	COLUMBUS	OH	46403	MarketplaceFacilitator	59.99	5.64	0	0	0	0	0	0	-0.0	0	-5.64	-8.73	-3.23	0	0	48.03
Jun 24, 2024 7:17:13 PM PST	20000000065	Order	111-5244348-7454030	CB-4401-USB	USB-C Hub 7-in-1 Adapter	1	amazon.com	Standard Orders	Amazon	INDIANAPOLIS	IN	96798	MarketplaceFacilitator	39.99	3.6	0	0	0	0	0	0	-0.0	0	-3.6	-3.35	-4.33	0	0	32.31
Jun 25, 2024 6:00:00 AM PST	20000000065	Service Fee			Cost of Advertising			Standard Orders						0	0	0	0	0	0	0	0	0	0	0	0	0	-327.79	0	-327.79
Jun 25, 2024 3:55:37 PM PST	20000000065	Order	111-1131971-7593035	SL-5501-GRY	Laptop Stand Adjustable Grey	1	amazon.com	Standard Orders	Amazon	BIRMINGHAM	AL	99816	MarketplaceFacilitator	34.99	1.96	0	0	0	0	0	0	-1.75	0	-1.96	-4.92	-4.22	0	0	24.1
Jun 27, 2024 3:27:31 AM PST	20000000065	Order	111-6321470-7816395	KB-2201-RGB	Mechanical Gaming Keyboard RGB	1	amazon.com	Standard Orders	Amazon	SALT LAKE CITY	UT	40862	MarketplaceFacilitator	119.99	7.78	0	0	0	0	0	0	-6.0	0	-7.78	-16.82	-2.82	0	0	94.35
Jun 27, 2024 8:15:54 PM PST	20000000065	Order	111-2684358-3690114	KB-2201-RGB	Mechanical Gaming Keyboard RGB	2	amazon.com	Standard Orders	Amazon	LOUISVILLE	KY	74447	MarketplaceFacilitator	239.98	17.65	0	0	0	0	0	0	-12.0	0	-17.65	-26.14	-8.36	0	0	193.48
Jun 29, 2024 6:00:00 AM PST	20000000066	Service Fee			Cost of Advertising			Standard Orders						0	0	0	0	0	0	0	0	0	0	0	0	0	-239.82	0	-239.82
Jun 30, 2024 6:00:00 AM PST	20000000066	Service Fee			Cost of Advertising			Standard Orders						0	0	0	0	0	0	0	0	0	0	0	0	0	-208.67	0	-208.67
Jun 30, 2024 8:51:43 AM PST	20000000066	Order	111-1874073-4082639	CB-4401-USB	USB-C Hub 7-in-1 Adapter	1	amazon.com	Standard Orders	Amazon	PHOENIX	AZ	88920	MarketplaceFacilitator	39.99	3.46	0	0	0	0	0	0	-0.0	0	-3.46	-4.73	-3.15	0	0	32.11
Jul 2, 2024 11:47:55 AM PST	20000000066	Order	111-5187652-9663182	SL-5501-GRY	Laptop Stand Adjustable Grey	1	amazon.com	Standard Orders	Amazon	RICHMOND	VA	36224	MarketplaceFacilitator	34.99	2.85	0	0	0	0	0	0	-0.0	0	-2.85	-3.57	-2.66	0	0	28.76
Jul 2, 2024 12:39:18 PM PST	20000000066	Order	111-3239922-5373482	SL-5501-GRY	Laptop Stand Adjustable Grey	2	amazon.com	Standard Orders	Amazon	NEW ORLEANS	LA	87858	MarketplaceFacilitator	69.98	5.9	0	0	0	0	0	0	-3.5	0	-5.9	-9.48	-6.28	0	0	50.72
Jul 3, 2024 6:00:00 AM PST	20000000066	Service Fee			Cost of Advertising			Standard Orders						0	0	0	0	0	0	0	0	0	0	0	0	0	-446.7	0	-446.7
Jul 5, 2024 6:00:00 AM PST	20000000066	Service Fee			Cost of Advertising			Standard Orders						0	0	0	0	0	0	0	0	0	0	0	0	0	-463.49	0	-463.49
Jul 7, 2024 10:00:00 AM PST	20000000066	FBA Inventory Fee			FBA storage fee		Amazon.com	Standard Orders						0	0	0	0	0	0	0	0	0	0	0	0	0	0	-289.84	-289.84
Jul 8, 2024 1:34:15 PM PST	20000000066	Order	111-4766269-1347869	CB-4401-USB	USB-C Hub 7-in-1 Adapter	2	amazon.com	Standard Orders	Amazon	BIRMINGHAM	AL	46935	MarketplaceFacilitator	79.98	4.79	0	0	0	0	0	0	-4.0	0	-4.79	-8.72	-5.73	0	0	61.53
Jul 9, 2024 3:59:56 AM PST	20000000066	Order	111-1835219-7728249	CB-4401-USB	USB-C Hub 7-in-1 Adapter	1	amazon.com	Standard Orders	Amazon	KANSAS CITY	MO	39977	MarketplaceFacilitator	39.99	3.81	0	0	0	0	0	0	-0.0	0	-3.81	-5.93	-2.9	0	0	31.16
Jul 9, 2024 6:00:00 AM PST	20000000066	Service Fee			Cost of Advertising			Standard Orders						0	0	0	0	0	0	0	0	0	0	0	0	0	-272.5	0	-272.5
Jul 10, 2024 6:00:00 AM PST	20000000066	Service Fee			Cost of Advertising			Standard Orders						0	0	0	0	0	0	0	0	0	0	0	0	0	-270.43	0	-270.43
Jul 12, 2024 4:38:30 AM PST	20000000066	Order	111-8300752-8611954	CB-4401-USB	USB-C Hub 7-in-1 Adapter	1	amazon.com	Standard Orders	Amazon	MIAMI	FL	58224	MarketplaceFacilitator	39.99	2.34	0	0	0	0	0	0	-4.0	0	-2.34	-4.79	-2.53	0	0	28.67
Jul 13, 2024 9:15:14 AM PST	20000000067	Order	111-9290765-7410129	MS-3301-ERG	Ergonomic Wireless Mouse	1	amazon.com	Standard Orders	Amazon	BALTIMORE	MD	36626	MarketplaceFacilitator	59.99	3.57	0	0	0	0	0	0	-0.0	0	-3.57	-8.42	-4.06	0	0	47.51
Jul 14, 2024 6:00:00 AM PST	20000000067	Service Fee			Cost of Advertising			Standard Orders						0	0	0	0	0	0	0	0	0	0	0	0	0	-301.34	0	-301.34
Jul 14, 2024 10:14:39 PM PST	20000000067	Order	111-1482732-5868629	WX-1002-WHT	Premium Wireless Headphones White	1	amazon.com	Standard Orders	Amazon	LOUISVILLE	KY	47089	MarketplaceFacilitator	79.99	6.91	0	0	0	0	0	0	-0.0	0	-6.91	-7.46	-2.86	0	0	69.67
Jul 16, 2024 6:00:00 AM PST	20000000067	Service Fee			Cost of Advertising			Standard Orders						0	0	0	0	0	0	0	0	0	0	0	0	0	-476.4	0	-476.4
Jul 17, 2024 6:26:46 PM PST	20000000067	Order	111-8866528-3234807	WX-1002-WHT	Premium Wireless Headphones White	1	amazon.com	Standard Orders	Amazon	SALT LAKE CITY	UT	42547	MarketplaceFacilitator	79.99	5.48	0	0	0	0	0	0	-0.0	0	-5.48	-10.23	-3.42	0	0	66.34
Jul 20, 2024 6:00:00 AM PST	20000000067	Service Fee			Cost of Advertising			Standard Orders						0	0	0	0	0	0	0	0	0	0	0	0	0	-537.92	0	-537.92
Jul 20, 2024 8:42:13 AM PST	20000000067	Order	111-1985700-1874304	SL-5501-GRY	Laptop Stand Adjustable Grey	1	amazon.com	Standard Orders	Amazon	PHILADELPHIA	PA	60265	MarketplaceFacilitator	34.99	2.99	0	0	0	0	0	0	-0.0	0	-2.99	-4.6	-3.01	0	0	27.38
Jul 20, 2024 3:27:44 PM PST	20000000067	Order	111-1089942-5255656	WX-1002-WHT	Premium Wireless Headphones White	1	amazon.com	Standard Orders	Amazon	NEWARK	NJ	89478	MarketplaceFacilitator	79.99	7.76	0	0	0	0	0	0	-0.0	0	-7.76	-11.81	-3.7	0	0	64.48
Jul 20, 2024 4:21:48 PM PST	20000000067	Order	111-4009366-5366969	MS-3301-ERG	Ergonomic Wireless Mouse	1	amazon.com	Standard Orders	Amazon	RICHMOND	VA	97983	MarketplaceFacilitator	59.99	4.11	0	0	0	0	0	0	-6.0	0	-4.11	-8.86	-3.62	0	0	41.51
Jul 21, 2024 6:00:00 AM PST	20000000067	Service Fee			Cost of Advertising			Standard Orders						0	0	0	0	0	0	0	0	0	0	0	0	0	-538.87	0	-538.87
Jul 24, 2024 6:46:09 AM PST	20000000067	Order	111-5368887-2960284	MS-3301-ERG	Ergonomic Wireless Mouse	3	amazon.com	Standard Orders	Amazon	OKLAHOMA CITY	OK	71352	MarketplaceFacilitator	179.97	10.19	0	0	0	0	0	0	-0.0	0	-10.19	-18.4	-10.68	0	0	150.89
Jul 24, 2024 11:09:24 PM PST	20000000067	Order	111-5425123-9673362	WX-1002-WHT	Premium Wireless Headphones White	1	amazon.com	Standard Orders	Amazon	LOUISVILLE	KY	46831	MarketplaceFacilitator	79.99	6.99	0	0	0	0	0	0	-0.0	0	-6.99	-11.59	-3.07	0	0	65.33
Jul 25, 2024 6:00:00 AM PST	20000000067	Service Fee			Cost of Advertising			Standard Orders						0	0	0	0	0	0	0	0	0	0	0	0	0	-287.61	0	-287.61
Jul 25, 2024 8:07:53 AM PST	20000000067	Order	111-1892920-4169550	WX-1002-WHT	Premium Wireless Headphones White	1	amazon.com	Standard Orders	Amazon	DENVER	CO	29826	MarketplaceFacilitator	79.99	6.22	0	0	0	0	0	0	-4.0	0	-6.22	-11.57	-3.77	0	0	60.65
Jul 26, 2024 7:18:12 AM PST	20000000067	Order	111-1684371-8407471	WX-1002-WHT	Premium Wireless Headphones White	1	amazon.com	Standard Orders	Amazon	DENVER	CO	44108	MarketplaceFacilitator	79.99	4.65	0	0	0	0	0	0	-4.0	0	-4.65	-9.01	-2.73	0	0	64.25
Jul 29, 2024 6:00:00 AM PST	20000000068	Service Fee			Cost of Advertising			Standard Orders						0	0	0	0	0	0	0	0	0	0	0	0	0	-333.66	0	-333.66
Jul 30, 2024 6:00:00 AM PST	20000000068	Service Fee			Cost of Advertising			Standard Orders						0	0	0	0	0	0	0	0	0	0	0	0	0	-208.31	0	-208.31
Jul 31, 2024 4:09:27 AM PST	20000000068	Order	111-2569976-4418084	SL-5501-GRY	Laptop Stand Adjustable Grey	1	amazon.com	Standard Orders	Amazon	BOSTON	MA	74616	MarketplaceFacilitator	34.99	1.95	0	0	0	0	0	0	-0.0	0	-1.95	-4.56	-2.8	0	0	27.63
Jul 31, 2024 6:00:00 AM PST	20000000068	Service Fee			Cost of Advertising			Standard Orders						0	0	0	0	0	0	0	0	0	0	0	0	0	-394.61	0	-394.61
Jul 31, 2024 5:19:52 PM PST	20000000068	Order	111-1069218-9825074	WX-1002-WHT	Premium Wireless Headphones White	2	amazon.com	Standard Orders	Amazon	INDIANAPOLIS	IN	76681	MarketplaceFacilitator	159.98	14.58	0	0	0	0	0	0	-0.0	0	-14.58	-19.11	-7.65	0	0	133.22
Aug 1, 2024 4:58:23 AM PST	20000000068	Order	111-5769447-3046668	WX-1002-WHT	Premium Wireless Headphones White	1	amazon.com	Standard Orders	Amazon	MIAMI	FL	42264	MarketplaceFacilitator	79.99	7.07	0	0	0	0	0	0	-0.0	0	-7.07	-10.19	-4.27	0	0	65.53
Aug 2, 2024 6:00:00 AM PST	20000000068	Service Fee			Cost of Advertising			Standard Orders						0	0	0	0	0	0	0	0	0	0	0	0	0	-161.51	0	-161.51
Aug 3, 2024 2:16:29 AM PST	20000000068	Order	111-8617787-5518413	CB-4401-USB	USB-C Hub 7-in-1 Adapter	3	amazon.com	Standard Orders	Amazon	NEW YORK	NY	52406	MarketplaceFacilitator	119.97	6.92	0	0	0	0	0	0	-6.0	0	-6.92	-10.28	-12.48	0	0	91.21
Aug 3, 2024 8:02:03 PM PST	20000000068	Order	111-3169632-4546147	WX-1001-BLK	Premium Wireless Headphones Black	1	amazon.com	Standard Orders	Amazon	HOUSTON	TX	96005	MarketplaceFacilitator	79.99	6.49	0	0	0	0	0	0	-8.0	0	-6.49	-8.94	-4.39	0	0	58.66
Aug 4, 2024 6:17:59 PM PST	20000000068	Order	111-7691735-5280939	SL-5501-GRY	Laptop Stand Adjustable Grey	1	amazon.com	Standard Orders	Amazon	BIRMINGHAM	AL	17279	MarketplaceFacilitator	34.99	3.05	0	0	0	0	0	0	-0.0	0	-3.05	-4.14	-3.7	0	0	27.15
Aug 4, 2024 7:03:12 PM PST	20000000068	Order	111-3023365-6008781	MS-3301-ERG	Ergonomic Wireless Mouse	1	amazon.com	Standard Orders	Amazon	NEW ORLEANS	LA	37292	MarketplaceFacilitator	59.99	3.49	0	0	0	0	0	0	-0.0	0	-3.49	-8.07	-3.07	0	0	48.85
Aug 6, 2024 6:00:00 AM PST	20000000068	Service Fee			Cost of Advertising			Standard Orders						0	0	0	0	0	0	0	0	0	0	0	0	0	-286.86	0	-286.86
Aug 7, 2024 6:00:00 AM PST	20000000068	Service Fee			Cost of Advertising			Standard Orders						0	0	0	0	0	0	0	0	0	0	0	0	0	-547.17	0	-547.17
Aug 7, 2024 10:00:00 AM PST	20000000068	FBA Inventory Fee			FBA storage fee		Amazon.com	Standard Orders						0	0	0	0	0	0	0	0	0	0	0	0	0	0	-310.92	-310.92
Aug 9, 2024 6:00:00 AM PST	20000000068	Service Fee			Cost of Advertising			Standard Orders						0	0	0	0	0	0	0	0	0	0	0	0	0	-341.98	0	-341.98
Aug 10, 2024 3:33:35 AM PST	20000000068	Order	111-7164902-9600893	MS-3301-ERG	Ergonomic Wireless Mouse	2	amazon.com	Standard Orders	Amazon	SALT LAKE CITY	UT	50645	MarketplaceFacilitator	119.98	11.42	0	0	0	0	0	0	-0.0	0	-11.42	-14.67	-6.44	0	0	98.87
Aug 10, 2024 4:30:40 AM PST	20000000068	Order	111-4126532-8283088	MS-3301-ERG	Ergonomic Wireless Mouse	2	amazon.com	Standard Orders	Amazon	DENVER	CO	45190	MarketplaceFacilitator	119.98	9.38	0	0	0	0	0	0	-0.0	0	-9.38	-13.15	-8.03	0	0	98.8
Aug 10, 2024 3:43:34 PM PST	20000000069	Order	111-9846268-9802632	WX-1001-BLK	Premium Wireless Headphones Black	1	amazon.com	Standard Orders	Amazon	DETROIT	MI	70755	MarketplaceFacilitator	79.99	6.7	0	0	0	0	0	0	-4.0	0	-6.7	-10.03	-3.93	0	0	62.03
Aug 12, 2024 7:03:13 PM PST	20000000069	Order	111-5171713-9776028	MS-3301-ERG	Ergonomic Wireless Mouse	1	amazon.com	Standard Orders	Amazon	SALT LAKE CITY	UT	72601	MarketplaceFacilitator	59.99	3.9	0	0	0	0	0	0	-0.0	0	-3.9	-8.93	-3.87	0	0	47.19
Aug 13, 2024 3:33:22 AM PST	20000000069	Order	111-5251016-6963589	CB-4401-USB	USB-C Hub 7-in-1 Adapter	1	amazon.com	Standard Orders	Amazon	MIAMI	FL	15910	MarketplaceFacilitator	39.99	3.03	0	0	0	0	0	0	-2.0	0	-3.03	-4.63	-3.33	0	0	30.03
Aug 13, 2024 6:00:00 AM PST	20000000069	Service Fee			Cost of Advertising			Standard Orders						0	0	0	0	0	0	0	0	0	0	0	0	0	-299.18	0	-299.18
Aug 15, 2024 5:03:43 AM PST	20000000069	Order	111-1759315-2397383	WX-1001-BLK	Premium Wireless Headphones Black	2	amazon.com	Standard Orders	Amazon	LOS ANGELES	CA	24933	MarketplaceFacilitator	159.98	13.92	0	0	0	0	0	0	-8.0	0	-13.92	-17.98	-8.14	0	0	125.86
Aug 15, 2024 6:00:00 AM PST	20000000069	Service Fee			Cost of Advertising			Standard Orders						0	0	0	0	0	0	0	0	0	0	0	0	0	-199.72	0	-199.72
Aug 15, 2024 10:39:34 AM PST	20000000069	Order	111-4140556-4541139	SL-5501-GRY	Laptop Stand Adjustable Grey	1	amazon.com	Standard Orders	Amazon	PORTLAND	OR	69637	MarketplaceFacilitator	34.99	3.07	0	0	0	0	0	0	-0.0	0	-3.07	-3.9	-4.12	0	0	26.97
Aug 16, 2024 6:00:00 AM PST	20000000069	Service Fee			Cost of Advertising			Standard Orders						0	0	0	0	0	0	0	0	0	0	0	0	0	-506.88	0	-506.88
Aug 16, 2024 10:16:35 PM PST	20000000069	Order	111-1223214-3881241	SL-5501-GRY	Laptop Stand Adjustable Grey	3	amazon.com	Standard Orders	Amazon	ATLANTA	GA	98265	MarketplaceFacilitator	104.97	5.81	0	0	0	0	0	0	-0.0	0	-5.81	-12.32	-7.54	0	0	85.11
Aug 18, 2024 6:00:00 AM PST	20000000069	Service Fee			Cost of Advertising			Standard Orders						0	0	0	0	0	0	0	0	0	0	0	0	0	-352.67	0	-352.67
Aug 19, 2024 6:00:00 AM PST	20000000069	Service Fee			Cost of Advertising			Standard Orders						0	0	0	0	0	0	0	0	0	0	0	0	0	-346.9	0	-346.9
Aug 19, 2024 2:21:39 PM PST	20000000069	Order	111-7052024-7626953	MS-3301-ERG	Ergonomic Wireless Mouse	1	amazon.com	Standard Orders	Amazon	NEW ORLEANS	LA	96208	MarketplaceFacilitator	59.99	5.9	0	0	0	0	0	0	-6.0	0	-5.9	-7.33	-3.47	0	0	43.19
Aug 21, 2024 6:47:34 AM PST	20000000069	Order	111-4510288-9071807	WX-1001-BLK	Premium Wireless Headphones Black	1	amazon.com	Standard Orders	Amazon	LOS ANGELES	CA	35008	MarketplaceFacilitator	79.99	4.45	0	0	0	0	0	0	-0.0	0	-4.45	-6.49	-4.44	0	0	69.06
Aug 21, 2024 1:12:52 PM PST	20000000069	Order	111-3485807-8952217	SL-5501-GRY	Laptop Stand Adjustable Grey	1	amazon.com	Standard Orders	Amazon	LOUISVILLE	KY	92058	MarketplaceFacilitator	34.99	3.25	0	0	0	0	0	0	-1.75	0	-3.25	-4.12	-2.67	0	0	26.45
Aug 23, 2024 6:00:00 AM PST	20000000069	Service Fee			Cost of Advertising			Standard Orders						0	0	0	0	0	0	0	0	0	0	0	0	0	-181.97	0	-181.97
Aug 23, 2024 6:39:56 AM PST	20000000069	Order	111-5070650-4377898	WX-1001-BLK	Premium Wireless Headphones Black	1	amazon.com	Standard Orders	Amazon	SEATTLE	WA	68361	MarketplaceFacilitator	79.99	7.85	0	0	0	0	0	0	-8.0	0	-7.85	-9.04	-4.22	0	0	58.73
Aug 24, 2024 6:00:00 AM PST	20000000070	Service Fee			Cost of Advertising			Standard Orders						0	0	0	0	0	0	0	0	0	0	0	0	0	-526.75	0	-526.75
Aug 26, 2024 6:00:00 AM PST	20000000070	Service Fee			Cost of Advertising			Standard Orders						0	0	0	0	0	0	0	0	0	0	0	0	0	-632.84	0	-632.84
Aug 26, 2024 1:50:30 PM PST	20000000070	Order	111-5878387-1621045	MS-3301-ERG	Ergonomic Wireless Mouse	1	amazon.com	Standard Orders	Amazon	LOS ANGELES	CA	23456	MarketplaceFacilitator	59.99	4.89	0	0	0	0	0	0	-3.0	0	-4.89	-7.79	-4.46	0	0	44.74
Aug 27, 2024 4:58:51 AM PST	20000000070	Order	111-2018455-9863551	MS-3301-ERG	Ergonomic Wireless Mouse	1	amazon.com	Standard Orders	Amazon	INDIANAPOLIS	IN	90149	MarketplaceFacilitator	59.99	5.8	0	0	0	0	0	0	-0.0	0	-5.8	-8.6	-4.24	0	0	47.15
Aug 27, 2024 6:00:00 AM PST	20000000070	Service Fee			Cost of Advertising			Standard Orders						0	0	0	0	0	0	0	0	0	0	0	0	0	-240.33	0	-240.33
Aug 27, 2024 2:02:48 PM PST	20000000070	Order	111-8318725-1349082	KB-2201-RGB	Mechanical Gaming Keyboard RGB	2	amazon.com	Standard Orders	Amazon	PHOENIX	AZ	72041	MarketplaceFacilitator	239.98	13.4	0	0	0	0	0	0	-12.0	0	-13.4	-29.66	-7.58	0	0	190.74
Aug 29, 2024 6:00:00 AM PST	20000000070	Service Fee			Cost of Advertising			Standard Orders						0	0	0	0	0	0	0	0	0	0	0	0	0	-152.66	0	-152.66
Aug 29, 2024 8:05:53 AM PST	20000000070	Order	111-8859576-3200475	SL-5501-GRY	Laptop Stand Adjustable Grey	1	amazon.com	Standard Orders	Amazon	NEWARK	NJ	67424	MarketplaceFacilitator	34.99	2.16	0	0	0	0	0	0	-0.0	0	-2.16	-3.34	-4.32	0	0	27.33
Aug 30, 2024 8:16:48 PM PST	20000000070	Order	111-4476383-5738845	SL-5501-GRY	Laptop Stand Adjustable Grey	2	amazon.com	Standard Orders	Amazon	PHOENIX	AZ	98225	MarketplaceFacilitator	69.98	5.78	0	0	0	0	0	0	-0.0	0	-5.78	-7.36	-6.89	0	0	55.73
Sep 2, 2024 6:00:00 AM PST	20000000070	Service Fee			Cost of Advertising			Standard Orders						0	0	0	0	0	0	0	0	0	0	0	0	0	-550.26	0	-550.26
Sep 3, 2024 6:00:00 AM PST	20000000070	Service Fee			Cost of Advertising			Standard Orders						0	0	0	0	0	0	0	0	0	0	0	0	0	-169.57	0	-169.57
Sep 5, 2024 6:00:00 AM PST	20000000070	Service Fee			Cost of Advertising			Standard Orders						0	0	0	0	0	0	0	0	0	0	0	0	0	-476.32	0	-476.32
Sep 5, 2024 9:52:04 AM PST	20000000070	Order	111-9283332-6094433	WX-1001-BLK	Premium Wireless Headphones Black	1	amazon.com	Standard Orders	Amazon	SEATTLE	WA	32713	MarketplaceFacilitator	79.99	4.8	0	0	0	0	0	0	-4.0	0	-4.8	-9.79	-2.7	0	0	63.5
Sep 6, 2024 6:00:00 AM PST	20000000070	Service Fee			Cost of Advertising			Standard Orders						0	0	0	0	0	0	0	0	0	0	0	0	0	-431.25	0	-431.25
